{'lipoC2': 0.0, 'temp': 23.13, 'lipoC3S3': 0.0, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': -12.5, 'yaw': 0.0, 'datetime': '2018-11-21 10:48:09.187001', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.0, 'time': 1.26, 'compass': 30.01, 'pitch': -80.44, 'roll': -34.68}
{'lipoC2': 0.0, 'temp': 23.13, 'lipoC3S3': 0.0, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': -12.5, 'yaw': 0.0, 'datetime': '2018-11-21 10:48:09.394546', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.0, 'time': 1.47, 'compass': 30.01, 'pitch': -80.44, 'roll': -34.68}
{'lipoC2': 0.0, 'temp': 23.13, 'lipoC3S3': 0.0, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': -12.5, 'yaw': 0.0, 'datetime': '2018-11-21 10:48:09.603503', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.0, 'time': 1.67, 'compass': 30.01, 'pitch': -80.44, 'roll': -34.68}
{'lipoC2': 0.0, 'temp': 23.13, 'lipoC3S3': 0.0, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': -12.5, 'yaw': 0.0, 'datetime': '2018-11-21 10:48:09.811801', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.0, 'time': 1.88, 'compass': 30.01, 'pitch': -80.44, 'roll': -34.68}
{'lipoC2': 0.0, 'temp': 23.13, 'lipoC3S3': 0.0, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': -12.5, 'yaw': 0.0, 'datetime': '2018-11-21 10:48:10.021294', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.0, 'time': 2.09, 'compass': 30.01, 'pitch': -80.44, 'roll': -34.68}
{'lipoC2': 0.0, 'temp': 23.13, 'lipoC3S3': 0.0, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': -12.5, 'yaw': 0.0, 'datetime': '2018-11-21 10:48:10.230691', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.0, 'time': 2.3, 'compass': 30.01, 'pitch': -80.44, 'roll': -34.68}
{'lipoC2': 0.0, 'temp': 23.13, 'lipoC3S3': 0.0, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': -12.5, 'yaw': 0.0, 'datetime': '2018-11-21 10:48:10.439115', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.0, 'time': 2.51, 'compass': 30.01, 'pitch': -80.44, 'roll': -34.68}
{'lipoC2': 0.0, 'temp': 23.19, 'lipoC3S3': 0.0, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': -12.5, 'yaw': 0.0, 'datetime': '2018-11-21 10:48:10.647673', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.0, 'time': 2.72, 'compass': 30.01, 'pitch': -80.44, 'roll': -34.68}
{'lipoC2': 0.0, 'temp': 23.13, 'lipoC3S3': 0.0, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': -12.5, 'yaw': 0.0, 'datetime': '2018-11-21 10:48:10.855189', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.0, 'time': 2.93, 'compass': 30.01, 'pitch': -80.44, 'roll': -34.68}
{'lipoC2': 0.0, 'temp': 23.13, 'lipoC3S3': 0.0, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': -12.5, 'yaw': 0.0, 'datetime': '2018-11-21 10:48:11.064864', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.0, 'time': 3.14, 'compass': 30.01, 'pitch': -80.44, 'roll': -34.68}
