{'lat': 26.37772, 'lng': 127.82245, 'alt': 32.5, 'datetime': '2018-11-26 13:07:57.903429'}
{'lat': 26.377805, 'lng': 127.822383333, 'alt': 32.4, 'datetime': '2018-11-26 13:08:49.895132'}
{'lat': 26.377806667, 'lng': 127.822383333, 'alt': 32.5, 'datetime': '2018-11-26 13:08:50.894432'}
{'lat': 26.377808333, 'lng': 127.822383333, 'alt': 32.6, 'datetime': '2018-11-26 13:08:52.351693'}
{'lat': 26.377808333, 'lng': 127.822381667, 'alt': 32.6, 'datetime': '2018-11-26 13:08:52.873671'}
{'lat': 26.377808333, 'lng': 127.82238, 'alt': 32.6, 'datetime': '2018-11-26 13:08:53.880434'}
{'lat': 26.377808333, 'lng': 127.822378333, 'alt': 32.6, 'datetime': '2018-11-26 13:08:54.879742'}
{'lat': 26.377808333, 'lng': 127.822378333, 'alt': 32.6, 'datetime': '2018-11-26 13:08:55.870916'}
{'lat': 26.377806667, 'lng': 127.822375, 'alt': 32.6, 'datetime': '2018-11-26 13:08:57.346428'}
{'lat': 26.377805, 'lng': 127.822373333, 'alt': 32.6, 'datetime': '2018-11-26 13:08:58.586955'}
{'lat': 26.377805, 'lng': 127.822371667, 'alt': 32.6, 'datetime': '2018-11-26 13:08:59.585656'}
{'lat': 26.377803333, 'lng': 127.82237, 'alt': 32.6, 'datetime': '2018-11-26 13:09:00.583282'}
{'lat': 26.377803333, 'lng': 127.822368333, 'alt': 32.6, 'datetime': '2018-11-26 13:09:01.583087'}
{'lat': 26.377803333, 'lng': 127.822366667, 'alt': 32.6, 'datetime': '2018-11-26 13:09:02.583448'}
{'lat': 26.377801667, 'lng': 127.822365, 'alt': 32.6, 'datetime': '2018-11-26 13:09:03.583271'}
{'lat': 26.377801667, 'lng': 127.822363333, 'alt': 32.6, 'datetime': '2018-11-26 13:09:04.583269'}
{'lat': 26.3778, 'lng': 127.822361667, 'alt': 32.6, 'datetime': '2018-11-26 13:09:05.583490'}
{'lat': 26.3778, 'lng': 127.82236, 'alt': 32.6, 'datetime': '2018-11-26 13:09:06.584392'}
{'lat': 26.377798333, 'lng': 127.822358333, 'alt': 32.6, 'datetime': '2018-11-26 13:09:07.583430'}
{'lat': 26.377798333, 'lng': 127.822356667, 'alt': 32.6, 'datetime': '2018-11-26 13:09:08.601885'}
{'lat': 26.377798333, 'lng': 127.822355, 'alt': 32.6, 'datetime': '2018-11-26 13:09:09.583401'}
{'lat': 26.377796667, 'lng': 127.822353333, 'alt': 32.6, 'datetime': '2018-11-26 13:09:10.583373'}
{'lat': 26.377713333, 'lng': 127.822118333, 'alt': 30.3, 'datetime': '2018-11-26 13:09:41.595739'}
{'lat': 26.377713333, 'lng': 127.822118333, 'alt': 30.3, 'datetime': '2018-11-26 13:09:42.345102'}
{'lat': 26.377691667, 'lng': 127.822211667, 'alt': 36.4, 'datetime': '2018-11-26 13:09:42.603357'}
{'lat': 26.377691667, 'lng': 127.822211667, 'alt': 36.4, 'datetime': '2018-11-26 13:09:42.898168'}
{'lat': 26.377696667, 'lng': 127.822255, 'alt': 35.4, 'datetime': '2018-11-26 13:09:43.624002'}
{'lat': 26.377696667, 'lng': 127.822255, 'alt': 35.4, 'datetime': '2018-11-26 13:09:43.924009'}
{'lat': 26.377675, 'lng': 127.822298333, 'alt': 37.7, 'datetime': '2018-11-26 13:09:44.624887'}
{'lat': 26.377675, 'lng': 127.822298333, 'alt': 37.7, 'datetime': '2018-11-26 13:09:44.924824'}
{'lat': 26.377681667, 'lng': 127.822313333, 'alt': 36.7, 'datetime': '2018-11-26 13:09:45.613624'}
{'lat': 26.377681667, 'lng': 127.822313333, 'alt': 36.7, 'datetime': '2018-11-26 13:09:45.896249'}
{'lat': 26.37768, 'lng': 127.822313333, 'alt': 36.7, 'datetime': '2018-11-26 13:09:46.604754'}
{'lat': 26.37768, 'lng': 127.822315, 'alt': 36.8, 'datetime': '2018-11-26 13:09:47.584700'}
{'lat': 26.377678333, 'lng': 127.822315, 'alt': 36.8, 'datetime': '2018-11-26 13:09:48.589685'}
{'lat': 26.377678333, 'lng': 127.822315, 'alt': 37.0, 'datetime': '2018-11-26 13:09:49.602188'}
{'lat': 26.377678333, 'lng': 127.822315, 'alt': 37.0, 'datetime': '2018-11-26 13:09:49.896936'}
{'lat': 26.377681667, 'lng': 127.822323333, 'alt': 37.4, 'datetime': '2018-11-26 13:09:50.604354'}
{'lat': 26.377681667, 'lng': 127.822323333, 'alt': 37.4, 'datetime': '2018-11-26 13:09:50.904888'}
{'lat': 26.377678333, 'lng': 127.822341667, 'alt': 38.9, 'datetime': '2018-11-26 13:09:51.603756'}
{'lat': 26.377678333, 'lng': 127.822341667, 'alt': 38.9, 'datetime': '2018-11-26 13:09:52.376294'}
{'lat': 26.377681667, 'lng': 127.82235, 'alt': 38.3, 'datetime': '2018-11-26 13:09:52.604313'}
{'lat': 26.377681667, 'lng': 127.82235, 'alt': 38.3, 'datetime': '2018-11-26 13:09:52.904285'}
{'lat': 26.377685, 'lng': 127.822355, 'alt': 37.1, 'datetime': '2018-11-26 13:09:53.605113'}
{'lat': 26.377685, 'lng': 127.822355, 'alt': 37.1, 'datetime': '2018-11-26 13:09:53.904903'}
{'lat': 26.377688333, 'lng': 127.822355, 'alt': 35.9, 'datetime': '2018-11-26 13:09:54.605461'}
{'lat': 26.377688333, 'lng': 127.822355, 'alt': 35.9, 'datetime': '2018-11-26 13:09:54.904653'}
{'lat': 26.377688333, 'lng': 127.822355, 'alt': 36.0, 'datetime': '2018-11-26 13:09:55.603906'}
{'lat': 26.377688333, 'lng': 127.822355, 'alt': 36.0, 'datetime': '2018-11-26 13:09:55.904215'}
{'lat': 26.37769, 'lng': 127.822355, 'alt': 36.1, 'datetime': '2018-11-26 13:09:56.604298'}
{'lat': 26.37769, 'lng': 127.822355, 'alt': 36.1, 'datetime': '2018-11-26 13:09:57.375969'}
{'lat': 26.377688333, 'lng': 127.822355, 'alt': 36.3, 'datetime': '2018-11-26 13:09:57.597931'}
{'lat': 26.377688333, 'lng': 127.822355, 'alt': 36.3, 'datetime': '2018-11-26 13:09:57.890440'}
{'lat': 26.377685, 'lng': 127.822356667, 'alt': 36.4, 'datetime': '2018-11-26 13:09:58.609956'}
{'lat': 26.377685, 'lng': 127.822356667, 'alt': 36.4, 'datetime': '2018-11-26 13:09:58.881780'}
{'lat': 26.377683333, 'lng': 127.822358333, 'alt': 36.7, 'datetime': '2018-11-26 13:09:59.591137'}
{'lat': 26.377683333, 'lng': 127.822358333, 'alt': 36.7, 'datetime': '2018-11-26 13:09:59.861865'}
{'lat': 26.377676667, 'lng': 127.822361667, 'alt': 36.9, 'datetime': '2018-11-26 13:10:00.590740'}
{'lat': 26.377676667, 'lng': 127.822361667, 'alt': 36.9, 'datetime': '2018-11-26 13:10:00.861365'}
{'lat': 26.377668333, 'lng': 127.822365, 'alt': 37.2, 'datetime': '2018-11-26 13:10:01.587396'}
{'lat': 26.377668333, 'lng': 127.822365, 'alt': 37.2, 'datetime': '2018-11-26 13:10:02.323736'}
{'lat': 26.377666667, 'lng': 127.822366667, 'alt': 37.3, 'datetime': '2018-11-26 13:10:02.596099'}
{'lat': 26.377666667, 'lng': 127.822366667, 'alt': 37.3, 'datetime': '2018-11-26 13:10:02.877173'}
{'lat': 26.377673333, 'lng': 127.822366667, 'alt': 36.2, 'datetime': '2018-11-26 13:10:03.603182'}
{'lat': 26.377673333, 'lng': 127.822366667, 'alt': 36.2, 'datetime': '2018-11-26 13:10:03.901639'}
{'lat': 26.377683333, 'lng': 127.822385, 'alt': 35.0, 'datetime': '2018-11-26 13:10:04.603931'}
{'lat': 26.377683333, 'lng': 127.822385, 'alt': 35.0, 'datetime': '2018-11-26 13:10:04.898849'}
{'lat': 26.377695, 'lng': 127.822398333, 'alt': 35.8, 'datetime': '2018-11-26 13:10:05.600584'}
{'lat': 26.377695, 'lng': 127.822398333, 'alt': 35.8, 'datetime': '2018-11-26 13:10:05.896528'}
{'lat': 26.377705, 'lng': 127.822408333, 'alt': 36.6, 'datetime': '2018-11-26 13:10:06.603185'}
{'lat': 26.377705, 'lng': 127.822408333, 'alt': 36.6, 'datetime': '2018-11-26 13:10:07.367751'}
{'lat': 26.37771, 'lng': 127.822421667, 'alt': 37.9, 'datetime': '2018-11-26 13:10:07.600019'}
{'lat': 26.37771, 'lng': 127.822421667, 'alt': 37.9, 'datetime': '2018-11-26 13:10:07.896272'}
{'lat': 26.377713333, 'lng': 127.822428333, 'alt': 38.9, 'datetime': '2018-11-26 13:10:08.623143'}
{'lat': 26.377713333, 'lng': 127.822428333, 'alt': 38.9, 'datetime': '2018-11-26 13:10:08.917740'}
{'lat': 26.377713333, 'lng': 127.822433333, 'alt': 39.6, 'datetime': '2018-11-26 13:10:09.623880'}
{'lat': 26.377713333, 'lng': 127.822433333, 'alt': 39.6, 'datetime': '2018-11-26 13:10:09.920050'}
{'lat': 26.377711667, 'lng': 127.822436667, 'alt': 39.8, 'datetime': '2018-11-26 13:10:10.603290'}
{'lat': 26.377711667, 'lng': 127.822436667, 'alt': 39.8, 'datetime': '2018-11-26 13:10:10.898096'}
{'lat': 26.377711667, 'lng': 127.822438333, 'alt': 39.8, 'datetime': '2018-11-26 13:10:11.602894'}
{'lat': 26.377711667, 'lng': 127.822438333, 'alt': 39.8, 'datetime': '2018-11-26 13:10:12.370714'}
{'lat': 26.37771, 'lng': 127.822441667, 'alt': 39.6, 'datetime': '2018-11-26 13:10:12.604039'}
{'lat': 26.37771, 'lng': 127.822441667, 'alt': 39.6, 'datetime': '2018-11-26 13:10:12.898703'}
{'lat': 26.37771, 'lng': 127.822443333, 'alt': 39.5, 'datetime': '2018-11-26 13:10:13.604810'}
{'lat': 26.37771, 'lng': 127.822443333, 'alt': 39.5, 'datetime': '2018-11-26 13:10:13.900588'}
{'lat': 26.377708333, 'lng': 127.822445, 'alt': 39.4, 'datetime': '2018-11-26 13:10:14.605227'}
{'lat': 26.377708333, 'lng': 127.822445, 'alt': 39.4, 'datetime': '2018-11-26 13:10:14.905280'}
{'lat': 26.377706667, 'lng': 127.822446667, 'alt': 39.3, 'datetime': '2018-11-26 13:10:15.606445'}
{'lat': 26.377706667, 'lng': 127.822446667, 'alt': 39.3, 'datetime': '2018-11-26 13:10:15.906276'}
{'lat': 26.377705, 'lng': 127.82245, 'alt': 39.2, 'datetime': '2018-11-26 13:10:16.605720'}
{'lat': 26.377705, 'lng': 127.82245, 'alt': 39.2, 'datetime': '2018-11-26 13:10:17.377792'}
{'lat': 26.377705, 'lng': 127.822451667, 'alt': 39.3, 'datetime': '2018-11-26 13:10:17.606479'}
{'lat': 26.377705, 'lng': 127.822451667, 'alt': 39.3, 'datetime': '2018-11-26 13:10:17.905983'}
{'lat': 26.377706667, 'lng': 127.822451667, 'alt': 39.2, 'datetime': '2018-11-26 13:10:18.606010'}
{'lat': 26.377706667, 'lng': 127.822451667, 'alt': 39.2, 'datetime': '2018-11-26 13:10:18.906409'}
{'lat': 26.377706667, 'lng': 127.822453333, 'alt': 38.9, 'datetime': '2018-11-26 13:10:19.605931'}
{'lat': 26.377706667, 'lng': 127.822453333, 'alt': 38.9, 'datetime': '2018-11-26 13:10:19.905629'}
{'lat': 26.377705, 'lng': 127.822455, 'alt': 38.6, 'datetime': '2018-11-26 13:10:20.606521'}
{'lat': 26.377705, 'lng': 127.822455, 'alt': 38.6, 'datetime': '2018-11-26 13:10:20.906500'}
{'lat': 26.377703333, 'lng': 127.822455, 'alt': 38.5, 'datetime': '2018-11-26 13:10:21.604911'}
{'lat': 26.377703333, 'lng': 127.822455, 'alt': 38.5, 'datetime': '2018-11-26 13:10:22.376958'}
{'lat': 26.3777, 'lng': 127.822453333, 'alt': 38.6, 'datetime': '2018-11-26 13:10:22.606488'}
{'lat': 26.3777, 'lng': 127.822453333, 'alt': 38.6, 'datetime': '2018-11-26 13:10:22.906466'}
{'lat': 26.377696667, 'lng': 127.822453333, 'alt': 38.6, 'datetime': '2018-11-26 13:10:23.606608'}
{'lat': 26.377696667, 'lng': 127.822453333, 'alt': 38.6, 'datetime': '2018-11-26 13:10:23.905948'}
{'lat': 26.377695, 'lng': 127.822453333, 'alt': 38.7, 'datetime': '2018-11-26 13:10:24.605160'}
{'lat': 26.377695, 'lng': 127.822453333, 'alt': 38.7, 'datetime': '2018-11-26 13:10:24.905203'}
{'lat': 26.377693333, 'lng': 127.822453333, 'alt': 38.6, 'datetime': '2018-11-26 13:10:25.606208'}
{'lat': 26.377693333, 'lng': 127.822453333, 'alt': 38.6, 'datetime': '2018-11-26 13:10:25.906242'}
{'lat': 26.377693333, 'lng': 127.822453333, 'alt': 38.7, 'datetime': '2018-11-26 13:10:26.593395'}
{'lat': 26.377693333, 'lng': 127.822453333, 'alt': 38.7, 'datetime': '2018-11-26 13:10:27.345431'}
{'lat': 26.377693333, 'lng': 127.822455, 'alt': 38.7, 'datetime': '2018-11-26 13:10:27.595253'}
{'lat': 26.377693333, 'lng': 127.822455, 'alt': 38.7, 'datetime': '2018-11-26 13:10:27.876752'}
{'lat': 26.377691667, 'lng': 127.822455, 'alt': 38.7, 'datetime': '2018-11-26 13:10:28.605078'}
{'lat': 26.377691667, 'lng': 127.822455, 'alt': 38.7, 'datetime': '2018-11-26 13:10:28.905137'}
{'lat': 26.377685, 'lng': 127.822453333, 'alt': 38.2, 'datetime': '2018-11-26 13:10:29.604724'}
{'lat': 26.377685, 'lng': 127.822453333, 'alt': 38.2, 'datetime': '2018-11-26 13:10:29.904740'}
{'lat': 26.37768, 'lng': 127.822451667, 'alt': 37.9, 'datetime': '2018-11-26 13:10:30.606761'}
{'lat': 26.37768, 'lng': 127.822451667, 'alt': 37.9, 'datetime': '2018-11-26 13:10:30.907238'}
{'lat': 26.37768, 'lng': 127.822451667, 'alt': 37.8, 'datetime': '2018-11-26 13:10:31.607677'}
{'lat': 26.37768, 'lng': 127.822451667, 'alt': 37.8, 'datetime': '2018-11-26 13:10:32.380228'}
{'lat': 26.37768, 'lng': 127.822451667, 'alt': 37.8, 'datetime': '2018-11-26 13:10:32.605976'}
{'lat': 26.37768, 'lng': 127.822451667, 'alt': 37.8, 'datetime': '2018-11-26 13:10:32.905603'}
{'lat': 26.377678333, 'lng': 127.822451667, 'alt': 37.6, 'datetime': '2018-11-26 13:10:33.603962'}
{'lat': 26.377678333, 'lng': 127.822451667, 'alt': 37.6, 'datetime': '2018-11-26 13:10:33.904042'}
{'lat': 26.377678333, 'lng': 127.822451667, 'alt': 37.6, 'datetime': '2018-11-26 13:10:34.626040'}
{'lat': 26.377678333, 'lng': 127.822451667, 'alt': 37.6, 'datetime': '2018-11-26 13:10:34.926128'}
{'lat': 26.377678333, 'lng': 127.822451667, 'alt': 37.6, 'datetime': '2018-11-26 13:10:35.625661'}
{'lat': 26.377678333, 'lng': 127.822451667, 'alt': 37.6, 'datetime': '2018-11-26 13:10:35.925722'}
{'lat': 26.377678333, 'lng': 127.822451667, 'alt': 37.6, 'datetime': '2018-11-26 13:10:36.626557'}
{'lat': 26.377678333, 'lng': 127.822451667, 'alt': 37.6, 'datetime': '2018-11-26 13:10:37.400597'}
{'lat': 26.377678333, 'lng': 127.822451667, 'alt': 37.5, 'datetime': '2018-11-26 13:10:37.623546'}
{'lat': 26.377678333, 'lng': 127.822451667, 'alt': 37.5, 'datetime': '2018-11-26 13:10:37.924800'}
{'lat': 26.377676667, 'lng': 127.82245, 'alt': 37.1, 'datetime': '2018-11-26 13:10:38.604419'}
{'lat': 26.377676667, 'lng': 127.82245, 'alt': 37.1, 'datetime': '2018-11-26 13:10:38.904402'}
{'lat': 26.377676667, 'lng': 127.82245, 'alt': 37.1, 'datetime': '2018-11-26 13:10:39.606451'}
{'lat': 26.377676667, 'lng': 127.82245, 'alt': 37.1, 'datetime': '2018-11-26 13:10:39.906254'}
{'lat': 26.377673333, 'lng': 127.82245, 'alt': 36.4, 'datetime': '2018-11-26 13:10:40.604638'}
{'lat': 26.377673333, 'lng': 127.82245, 'alt': 36.4, 'datetime': '2018-11-26 13:10:40.904660'}
{'lat': 26.377673333, 'lng': 127.822448333, 'alt': 36.4, 'datetime': '2018-11-26 13:10:41.604305'}
{'lat': 26.377673333, 'lng': 127.822448333, 'alt': 36.4, 'datetime': '2018-11-26 13:10:42.376284'}
{'lat': 26.377673333, 'lng': 127.82245, 'alt': 36.4, 'datetime': '2018-11-26 13:10:42.607105'}
{'lat': 26.377673333, 'lng': 127.82245, 'alt': 36.4, 'datetime': '2018-11-26 13:10:42.907139'}
{'lat': 26.377673333, 'lng': 127.82245, 'alt': 36.4, 'datetime': '2018-11-26 13:10:43.605490'}
{'lat': 26.377673333, 'lng': 127.82245, 'alt': 36.4, 'datetime': '2018-11-26 13:10:43.905539'}
{'lat': 26.377671667, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:10:44.605166'}
{'lat': 26.377671667, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:10:44.905170'}
{'lat': 26.37767, 'lng': 127.822448333, 'alt': 36.3, 'datetime': '2018-11-26 13:10:45.604727'}
{'lat': 26.37767, 'lng': 127.822448333, 'alt': 36.3, 'datetime': '2018-11-26 13:10:45.904819'}
{'lat': 26.377668333, 'lng': 127.822446667, 'alt': 36.2, 'datetime': '2018-11-26 13:10:46.605638'}
{'lat': 26.377668333, 'lng': 127.822446667, 'alt': 36.2, 'datetime': '2018-11-26 13:10:47.377703'}
{'lat': 26.377666667, 'lng': 127.822446667, 'alt': 36.2, 'datetime': '2018-11-26 13:10:47.605961'}
{'lat': 26.377666667, 'lng': 127.822446667, 'alt': 36.2, 'datetime': '2018-11-26 13:10:47.906051'}
{'lat': 26.377668333, 'lng': 127.822446667, 'alt': 36.2, 'datetime': '2018-11-26 13:10:48.606830'}
{'lat': 26.377668333, 'lng': 127.822446667, 'alt': 36.2, 'datetime': '2018-11-26 13:10:48.906880'}
{'lat': 26.377668333, 'lng': 127.822446667, 'alt': 36.2, 'datetime': '2018-11-26 13:10:49.605712'}
{'lat': 26.377668333, 'lng': 127.822446667, 'alt': 36.2, 'datetime': '2018-11-26 13:10:49.905598'}
{'lat': 26.377668333, 'lng': 127.822446667, 'alt': 36.2, 'datetime': '2018-11-26 13:10:50.606420'}
{'lat': 26.377668333, 'lng': 127.822446667, 'alt': 36.2, 'datetime': '2018-11-26 13:10:50.906642'}
{'lat': 26.377668333, 'lng': 127.822446667, 'alt': 36.2, 'datetime': '2018-11-26 13:10:51.606153'}
{'lat': 26.377668333, 'lng': 127.822446667, 'alt': 36.2, 'datetime': '2018-11-26 13:10:52.378034'}
{'lat': 26.377668333, 'lng': 127.822448333, 'alt': 36.2, 'datetime': '2018-11-26 13:10:52.605166'}
{'lat': 26.377668333, 'lng': 127.822448333, 'alt': 36.2, 'datetime': '2018-11-26 13:10:52.905014'}
{'lat': 26.377666667, 'lng': 127.822448333, 'alt': 36.2, 'datetime': '2018-11-26 13:10:53.605299'}
{'lat': 26.377666667, 'lng': 127.822448333, 'alt': 36.2, 'datetime': '2018-11-26 13:10:53.904645'}
{'lat': 26.377663333, 'lng': 127.822448333, 'alt': 35.8, 'datetime': '2018-11-26 13:10:54.606666'}
{'lat': 26.377663333, 'lng': 127.822448333, 'alt': 35.8, 'datetime': '2018-11-26 13:10:54.906723'}
{'lat': 26.37766, 'lng': 127.822448333, 'alt': 35.9, 'datetime': '2018-11-26 13:10:55.601313'}
{'lat': 26.37766, 'lng': 127.822448333, 'alt': 35.9, 'datetime': '2018-11-26 13:10:55.896092'}
{'lat': 26.377658333, 'lng': 127.822448333, 'alt': 36.1, 'datetime': '2018-11-26 13:10:56.603166'}
{'lat': 26.377658333, 'lng': 127.822448333, 'alt': 36.1, 'datetime': '2018-11-26 13:10:57.375202'}
{'lat': 26.377658333, 'lng': 127.822448333, 'alt': 36.2, 'datetime': '2018-11-26 13:10:57.603532'}
{'lat': 26.377658333, 'lng': 127.822448333, 'alt': 36.2, 'datetime': '2018-11-26 13:10:57.903560'}
{'lat': 26.377658333, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:10:58.605623'}
{'lat': 26.377658333, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:10:58.905624'}
{'lat': 26.377658333, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:10:59.628991'}
{'lat': 26.377658333, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:10:59.928995'}
{'lat': 26.377656667, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:11:00.606074'}
{'lat': 26.377656667, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:11:00.906144'}
{'lat': 26.377656667, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:11:01.605791'}
{'lat': 26.377656667, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:11:02.377777'}
{'lat': 26.377656667, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:11:02.606051'}
{'lat': 26.377656667, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:11:02.906544'}
{'lat': 26.377656667, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:11:03.604288'}
{'lat': 26.377656667, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:11:03.905904'}
{'lat': 26.377656667, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:11:04.608148'}
{'lat': 26.377656667, 'lng': 127.82245, 'alt': 36.3, 'datetime': '2018-11-26 13:11:04.907405'}
