{'lipoC2': 7.9, 'temp': 24.38, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-12 13:37:12.548649', 'mgs': 0, 'depth': 1.767, 'time': 1.26, 'pitch': -0.14, 'roll': -3.96}
{'lipoC2': 7.88, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.61, 'datetime': '2018-10-12 13:37:12.815514', 'mgs': 0, 'depth': 1.92, 'time': 2.33, 'pitch': -4.19, 'roll': -4.61}
{'lipoC2': 7.88, 'temp': 24.38, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.62, 'datetime': '2018-10-12 13:37:12.912562', 'mgs': 0, 'depth': 1.843, 'time': 2.43, 'pitch': -3.79, 'roll': -5.0}
{'lipoC2': 7.9, 'temp': 24.38, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.79, 'datetime': '2018-10-12 13:37:13.009574', 'mgs': 0, 'depth': 1.92, 'time': 2.53, 'pitch': -3.26, 'roll': -5.61}
{'lipoC2': 7.9, 'temp': 24.38, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.15, 'datetime': '2018-10-12 13:37:13.106617', 'mgs': 0, 'depth': 1.843, 'time': 2.62, 'pitch': -2.51, 'roll': -6.14}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.42, 'datetime': '2018-10-12 13:37:13.203658', 'mgs': 0, 'depth': 1.92, 'time': 2.72, 'pitch': -1.8, 'roll': -6.27}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.47, 'datetime': '2018-10-12 13:37:13.301501', 'mgs': 0, 'depth': 1.843, 'time': 2.82, 'pitch': -1.42, 'roll': -6.42}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.38, 'datetime': '2018-10-12 13:37:13.404870', 'mgs': 0, 'depth': 1.92, 'time': 2.92, 'pitch': -1.34, 'roll': -6.85}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.34, 'datetime': '2018-10-12 13:37:13.502031', 'mgs': 0, 'depth': 1.767, 'time': 3.01, 'pitch': -1.49, 'roll': -7.46}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.38, 'datetime': '2018-10-12 13:37:13.598953', 'mgs': 0, 'depth': 1.843, 'time': 3.11, 'pitch': -1.7, 'roll': -8.37}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.42, 'datetime': '2018-10-12 13:37:13.697002', 'mgs': 0, 'depth': 1.843, 'time': 3.21, 'pitch': -1.95, 'roll': -8.62}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.59, 'datetime': '2018-10-12 13:37:13.795184', 'mgs': 0, 'depth': 1.92, 'time': 3.31, 'pitch': -2.27, 'roll': -8.02}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.88, 'datetime': '2018-10-12 13:37:13.892202', 'mgs': 0, 'depth': 1.843, 'time': 3.4, 'pitch': -2.52, 'roll': -7.22}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.11, 'datetime': '2018-10-12 13:37:13.989265', 'mgs': 0, 'depth': 1.843, 'time': 3.5, 'pitch': -2.78, 'roll': -7.13}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.24, 'datetime': '2018-10-12 13:37:14.086915', 'mgs': 0, 'depth': 1.92, 'time': 3.6, 'pitch': -3.0, 'roll': -7.64}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.26, 'datetime': '2018-10-12 13:37:14.183960', 'mgs': 0, 'depth': 1.92, 'time': 3.7, 'pitch': -3.13, 'roll': -8.23}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.25, 'datetime': '2018-10-12 13:37:14.280990', 'mgs': 0, 'depth': 1.92, 'time': 3.79, 'pitch': -3.06, 'roll': -8.28}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.27, 'datetime': '2018-10-12 13:37:14.378219', 'mgs': 0, 'depth': 1.843, 'time': 3.89, 'pitch': -2.87, 'roll': -8.06}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.4, 'datetime': '2018-10-12 13:37:14.475281', 'mgs': 0, 'depth': 1.843, 'time': 3.99, 'pitch': -2.64, 'roll': -7.99}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.51, 'datetime': '2018-10-12 13:37:14.572288', 'mgs': 0, 'depth': 1.92, 'time': 4.09, 'pitch': -2.5, 'roll': -8.16}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.48, 'datetime': '2018-10-12 13:37:14.669382', 'mgs': 0, 'depth': 1.92, 'time': 4.18, 'pitch': -2.47, 'roll': -8.09}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.35, 'datetime': '2018-10-12 13:37:14.766398', 'mgs': 0, 'depth': 1.843, 'time': 4.28, 'pitch': -2.5, 'roll': -7.8}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.22, 'datetime': '2018-10-12 13:37:14.862652', 'mgs': 0, 'depth': 1.843, 'time': 4.38, 'pitch': -2.47, 'roll': -7.5}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.29, 'datetime': '2018-10-12 13:37:14.960615', 'mgs': 0, 'depth': 1.843, 'time': 4.47, 'pitch': -2.24, 'roll': -7.47}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.43, 'datetime': '2018-10-12 13:37:15.059010', 'mgs': 0, 'depth': 1.843, 'time': 4.57, 'pitch': -1.95, 'roll': -7.42}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.53, 'datetime': '2018-10-12 13:37:15.157651', 'mgs': 0, 'depth': 1.767, 'time': 4.67, 'pitch': -1.74, 'roll': -7.43}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.48, 'datetime': '2018-10-12 13:37:15.254677', 'mgs': 0, 'depth': 1.767, 'time': 4.77, 'pitch': -1.76, 'roll': -7.39}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.46, 'datetime': '2018-10-12 13:37:15.351552', 'mgs': 0, 'depth': 1.843, 'time': 4.86, 'pitch': -1.9, 'roll': -7.33}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.54, 'datetime': '2018-10-12 13:37:15.449659', 'mgs': 0, 'depth': 1.767, 'time': 4.96, 'pitch': -2.01, 'roll': -7.26}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.72, 'datetime': '2018-10-12 13:37:15.548032', 'mgs': 0, 'depth': 1.767, 'time': 5.06, 'pitch': -2.04, 'roll': -7.0}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.79, 'datetime': '2018-10-12 13:37:15.645080', 'mgs': 0, 'depth': 1.767, 'time': 5.16, 'pitch': -2.12, 'roll': -6.96}
{'lipoC2': 7.88, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.82, 'datetime': '2018-10-12 13:37:15.742165', 'mgs': 0, 'depth': 1.767, 'time': 5.26, 'pitch': -2.29, 'roll': -7.35}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.85, 'datetime': '2018-10-12 13:37:15.839344', 'mgs': 0, 'depth': 1.691, 'time': 5.35, 'pitch': -2.47, 'roll': -7.82}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.99, 'datetime': '2018-10-12 13:37:15.935080', 'mgs': 0, 'depth': 1.767, 'time': 5.45, 'pitch': -2.56, 'roll': -8.03}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.18, 'datetime': '2018-10-12 13:37:16.033609', 'mgs': 0, 'depth': 1.767, 'time': 5.55, 'pitch': -2.58, 'roll': -7.83}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.27, 'datetime': '2018-10-12 13:37:16.130979', 'mgs': 0, 'depth': 1.614, 'time': 5.64, 'pitch': -2.63, 'roll': -7.63}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.29, 'datetime': '2018-10-12 13:37:16.227980', 'mgs': 0, 'depth': 1.691, 'time': 5.74, 'pitch': -2.75, 'roll': -7.53}
{'lipoC2': 7.88, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.31, 'datetime': '2018-10-12 13:37:16.324992', 'mgs': 0, 'depth': 1.691, 'time': 5.84, 'pitch': -2.88, 'roll': -7.5}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.31, 'datetime': '2018-10-12 13:37:16.422106', 'mgs': 0, 'depth': 1.767, 'time': 5.94, 'pitch': -2.9, 'roll': -7.38}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.31, 'datetime': '2018-10-12 13:37:16.519164', 'mgs': 0, 'depth': 1.691, 'time': 6.03, 'pitch': -2.85, 'roll': -7.09}
{'lipoC2': 7.88, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.21, 'datetime': '2018-10-12 13:37:16.616193', 'mgs': 0, 'depth': 1.767, 'time': 6.13, 'pitch': -2.79, 'roll': -6.73}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.09, 'datetime': '2018-10-12 13:37:16.713519', 'mgs': 0, 'depth': 1.691, 'time': 6.23, 'pitch': -2.71, 'roll': -6.48}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.06, 'datetime': '2018-10-12 13:37:16.811870', 'mgs': 0, 'depth': 1.691, 'time': 6.33, 'pitch': -2.56, 'roll': -6.36}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.17, 'datetime': '2018-10-12 13:37:16.910078', 'mgs': 0, 'depth': 1.691, 'time': 6.43, 'pitch': -2.33, 'roll': -6.29}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.33, 'datetime': '2018-10-12 13:37:17.007107', 'mgs': 0, 'depth': 1.614, 'time': 6.52, 'pitch': -2.04, 'roll': -6.17}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.45, 'datetime': '2018-10-12 13:37:17.104162', 'mgs': 0, 'depth': 1.614, 'time': 6.62, 'pitch': -1.8, 'roll': -6.08}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.45, 'datetime': '2018-10-12 13:37:17.202431', 'mgs': 0, 'depth': 1.614, 'time': 6.72, 'pitch': -1.64, 'roll': -6.1}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.44, 'datetime': '2018-10-12 13:37:17.299270', 'mgs': 0, 'depth': 1.614, 'time': 6.82, 'pitch': -1.51, 'roll': -6.12}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.46, 'datetime': '2018-10-12 13:37:17.397791', 'mgs': 0, 'depth': 1.614, 'time': 6.91, 'pitch': -1.45, 'roll': -6.02}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.53, 'datetime': '2018-10-12 13:37:17.494750', 'mgs': 0, 'depth': 1.538, 'time': 7.01, 'pitch': -1.42, 'roll': -5.94}
{'lipoC2': 7.88, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.61, 'datetime': '2018-10-12 13:37:17.591863', 'mgs': 1, 'depth': 1.614, 'time': 7.11, 'pitch': -1.52, 'roll': -6.08}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-12 13:37:19.111307', 'mgs': 0, 'depth': 1.691, 'time': 1.26, 'pitch': -2.36, 'roll': -6.43}
{'lipoC2': 7.88, 'temp': 24.44, 'lipoC3S3': 11.92, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.13, 'datetime': '2018-10-12 13:37:19.141737', 'mgs': 0, 'depth': 1.691, 'time': 1.36, 'pitch': -2.18, 'roll': -6.75}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.3, 'datetime': '2018-10-12 13:37:19.158685', 'mgs': 0, 'depth': 1.767, 'time': 1.45, 'pitch': -2.03, 'roll': -6.84}
{'lipoC2': 7.9, 'temp': 24.38, 'lipoC3S3': 11.85, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.46, 'datetime': '2018-10-12 13:37:19.246087', 'mgs': 0, 'depth': 1.996, 'time': 1.55, 'pitch': -1.99, 'roll': -6.84}
{'lipoC2': 7.9, 'temp': 24.38, 'lipoC3S3': 11.84, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 1, 'state': 'normal', 'yaw': 0.59, 'datetime': '2018-10-12 13:37:19.344059', 'mgs': 0, 'depth': 2.072, 'time': 1.65, 'pitch': -2.17, 'roll': -6.93}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.84, 'rot1': 1, 'rot0': 1, 'rot3': 1, 'rot2': 1, 'state': 'normal', 'yaw': 0.64, 'datetime': '2018-10-12 13:37:19.440724', 'mgs': 0, 'depth': 1.996, 'time': 1.75, 'pitch': -2.58, 'roll': -6.68}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.84, 'rot1': 2, 'rot0': 2, 'rot3': 1, 'rot2': 2, 'state': 'normal', 'yaw': 0.69, 'datetime': '2018-10-12 13:37:19.537301', 'mgs': 0, 'depth': 1.996, 'time': 1.84, 'pitch': -3.06, 'roll': -6.17}
{'lipoC2': 7.9, 'temp': 24.5, 'lipoC3S3': 11.83, 'rot1': 3, 'rot0': 3, 'rot3': 2, 'rot2': 2, 'state': 'normal', 'yaw': 0.73, 'datetime': '2018-10-12 13:37:19.634031', 'mgs': 0, 'depth': 2.072, 'time': 1.94, 'pitch': -3.43, 'roll': -5.59}
{'lipoC2': 7.9, 'temp': 24.5, 'lipoC3S3': 11.84, 'rot1': 4, 'rot0': 4, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 0.74, 'datetime': '2018-10-12 13:37:19.730975', 'mgs': 0, 'depth': 1.996, 'time': 2.04, 'pitch': -3.66, 'roll': -4.32}
{'lipoC2': 7.9, 'temp': 24.5, 'lipoC3S3': 11.84, 'rot1': 5, 'rot0': 5, 'rot3': 3, 'rot2': 4, 'state': 'normal', 'yaw': 0.76, 'datetime': '2018-10-12 13:37:19.827554', 'mgs': 0, 'depth': 1.996, 'time': 2.13, 'pitch': -3.68, 'roll': -2.68}
{'lipoC2': 7.88, 'temp': 24.44, 'lipoC3S3': 11.84, 'rot1': 6, 'rot0': 6, 'rot3': 3, 'rot2': 4, 'state': 'normal', 'yaw': 0.83, 'datetime': '2018-10-12 13:37:19.924338', 'mgs': 0, 'depth': 2.072, 'time': 2.23, 'pitch': -3.55, 'roll': -1.26}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.83, 'rot1': 8, 'rot0': 7, 'rot3': 4, 'rot2': 5, 'state': 'normal', 'yaw': 0.96, 'datetime': '2018-10-12 13:37:20.020964', 'mgs': 0, 'depth': 2.072, 'time': 2.33, 'pitch': -3.43, 'roll': -0.15}
{'lipoC2': 7.91, 'temp': 24.44, 'lipoC3S3': 11.8, 'rot1': 9, 'rot0': 9, 'rot3': 4, 'rot2': 6, 'state': 'normal', 'yaw': 1.03, 'datetime': '2018-10-12 13:37:20.118238', 'mgs': 0, 'depth': 1.843, 'time': 2.42, 'pitch': -3.43, 'roll': 0.36}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.81, 'rot1': 10, 'rot0': 10, 'rot3': 5, 'rot2': 6, 'state': 'normal', 'yaw': 1.03, 'datetime': '2018-10-12 13:37:20.216613', 'mgs': 0, 'depth': 2.454, 'time': 2.52, 'pitch': -3.6, 'roll': 0.72}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.85, 'rot1': 10, 'rot0': 11, 'rot3': 5, 'rot2': 7, 'state': 'normal', 'yaw': 0.81, 'datetime': '2018-10-12 13:37:20.313612', 'mgs': 0, 'depth': 1.996, 'time': 2.62, 'pitch': -3.91, 'roll': 0.96}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.77, 'rot1': 11, 'rot0': 12, 'rot3': 6, 'rot2': 7, 'state': 'normal', 'yaw': 0.3, 'datetime': '2018-10-12 13:37:20.410648', 'mgs': 0, 'depth': 1.767, 'time': 2.72, 'pitch': -4.31, 'roll': 1.08}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.76, 'rot1': 12, 'rot0': 14, 'rot3': 6, 'rot2': 8, 'state': 'normal', 'yaw': -0.34, 'datetime': '2018-10-12 13:37:20.508655', 'mgs': 0, 'depth': 2.53, 'time': 2.82, 'pitch': -4.65, 'roll': 1.13}
{'lipoC2': 7.9, 'temp': 24.44, 'lipoC3S3': 11.72, 'rot1': 13, 'rot0': 15, 'rot3': 7, 'rot2': 9, 'state': 'normal', 'yaw': -1.01, 'datetime': '2018-10-12 13:37:20.606900', 'mgs': 0, 'depth': 1.843, 'time': 2.91, 'pitch': -4.88, 'roll': 1.27}
{'lipoC2': 7.88, 'temp': 24.44, 'lipoC3S3': 11.84, 'rot1': 14, 'rot0': 16, 'rot3': 7, 'rot2': 9, 'state': 'normal', 'yaw': -1.47, 'datetime': '2018-10-12 13:37:20.705105', 'mgs': 0, 'depth': 1.92, 'time': 3.01, 'pitch': -4.86, 'roll': 1.46}
{'lipoC2': 7.91, 'temp': 24.44, 'lipoC3S3': 11.83, 'rot1': 15, 'rot0': 17, 'rot3': 8, 'rot2': 10, 'state': 'normal', 'yaw': -1.75, 'datetime': '2018-10-12 13:37:20.801715', 'mgs': 0, 'depth': 1.843, 'time': 3.11, 'pitch': -4.62, 'roll': 1.56}
{'lipoC2': 7.9, 'temp': 24.38, 'lipoC3S3': 11.79, 'rot1': 17, 'rot0': 17, 'rot3': 8, 'rot2': 11, 'state': 'normal', 'yaw': -1.64, 'datetime': '2018-10-12 13:37:20.899527', 'mgs': 0, 'depth': 2.759, 'time': 3.21, 'pitch': -4.24, 'roll': 1.38}
