{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-12 14:10:58.130875', 'mgs': 0, 'depth': 1.691, 'time': 1.26, 'pitch': -1.59, 'roll': -22.53}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.73, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.76, 'datetime': '2018-10-12 14:10:58.318900', 'mgs': 0, 'depth': 1.614, 'time': 2.33, 'pitch': -2.08, 'roll': -20.98}
{'lipoC2': 7.76, 'temp': 23.44, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.09, 'datetime': '2018-10-12 14:10:58.415945', 'mgs': 0, 'depth': 1.614, 'time': 2.43, 'pitch': -2.05, 'roll': -21.08}
{'lipoC2': 7.76, 'temp': 23.44, 'lipoC3S3': 11.73, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.41, 'datetime': '2018-10-12 14:10:58.512931', 'mgs': 0, 'depth': 1.691, 'time': 2.53, 'pitch': -1.92, 'roll': -21.12}
{'lipoC2': 7.76, 'temp': 23.44, 'lipoC3S3': 11.73, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.65, 'datetime': '2018-10-12 14:10:58.611228', 'mgs': 0, 'depth': 1.614, 'time': 2.63, 'pitch': -1.79, 'roll': -21.12}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.73, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.81, 'datetime': '2018-10-12 14:10:58.709123', 'mgs': 0, 'depth': 1.691, 'time': 2.72, 'pitch': -1.64, 'roll': -21.08}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.73, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.88, 'datetime': '2018-10-12 14:10:58.806155', 'mgs': 0, 'depth': 1.691, 'time': 2.82, 'pitch': -1.55, 'roll': -21.13}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.73, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.86, 'datetime': '2018-10-12 14:10:58.903395', 'mgs': 0, 'depth': 1.614, 'time': 2.92, 'pitch': -1.48, 'roll': -21.36}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.85, 'datetime': '2018-10-12 14:10:59.005526', 'mgs': 0, 'depth': 1.691, 'time': 3.02, 'pitch': -1.46, 'roll': -21.7}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.84, 'datetime': '2018-10-12 14:10:59.102400', 'mgs': 0, 'depth': 1.691, 'time': 3.11, 'pitch': -1.46, 'roll': -22.02}
{'lipoC2': 7.77, 'temp': 23.5, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.71, 'datetime': '2018-10-12 14:10:59.199386', 'mgs': 0, 'depth': 1.691, 'time': 3.21, 'pitch': -1.51, 'roll': -22.39}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.53, 'datetime': '2018-10-12 14:10:59.296314', 'mgs': 0, 'depth': 1.691, 'time': 3.31, 'pitch': -1.58, 'roll': -22.69}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.33, 'datetime': '2018-10-12 14:10:59.393459', 'mgs': 0, 'depth': 1.767, 'time': 3.4, 'pitch': -1.67, 'roll': -22.85}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.11, 'datetime': '2018-10-12 14:10:59.490520', 'mgs': 0, 'depth': 1.691, 'time': 3.5, 'pitch': -1.72, 'roll': -22.9}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.89, 'datetime': '2018-10-12 14:10:59.588936', 'mgs': 0, 'depth': 1.614, 'time': 3.6, 'pitch': -1.74, 'roll': -23.01}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.72, 'datetime': '2018-10-12 14:10:59.687309', 'mgs': 0, 'depth': 1.691, 'time': 3.7, 'pitch': -1.67, 'roll': -23.08}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.64, 'datetime': '2018-10-12 14:10:59.784867', 'mgs': 0, 'depth': 1.691, 'time': 3.8, 'pitch': -1.53, 'roll': -22.97}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.57, 'datetime': '2018-10-12 14:10:59.882067', 'mgs': 0, 'depth': 1.691, 'time': 3.89, 'pitch': -1.36, 'roll': -22.76}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.51, 'datetime': '2018-10-12 14:10:59.979753', 'mgs': 0, 'depth': 1.767, 'time': 3.99, 'pitch': -1.21, 'roll': -22.58}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.45, 'datetime': '2018-10-12 14:11:00.078022', 'mgs': 1, 'depth': 1.691, 'time': 4.09, 'pitch': -1.07, 'roll': -22.5}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-12 14:11:01.597635', 'mgs': 0, 'depth': 1.767, 'time': 1.26, 'pitch': -2.15, 'roll': -20.37}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.73, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.13, 'datetime': '2018-10-12 14:11:01.628265', 'mgs': 0, 'depth': 1.843, 'time': 1.36, 'pitch': -2.32, 'roll': -20.01}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.14, 'datetime': '2018-10-12 14:11:01.645136', 'mgs': 0, 'depth': 1.767, 'time': 1.46, 'pitch': -2.51, 'roll': -19.87}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.72, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-12 14:11:01.732529', 'mgs': 0, 'depth': 1.843, 'time': 1.55, 'pitch': -2.58, 'roll': -19.73}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.63, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-12 14:11:01.830485', 'mgs': 0, 'depth': 1.767, 'time': 1.65, 'pitch': -2.5, 'roll': -19.22}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.67, 'rot1': 1, 'rot0': 1, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.08, 'datetime': '2018-10-12 14:11:01.927289', 'mgs': 0, 'depth': 1.843, 'time': 1.75, 'pitch': -2.26, 'roll': -17.92}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.67, 'rot1': 2, 'rot0': 2, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.22, 'datetime': '2018-10-12 14:11:02.023965', 'mgs': 0, 'depth': 1.843, 'time': 1.84, 'pitch': -1.92, 'roll': -15.94}
{'lipoC2': 7.76, 'temp': 23.44, 'lipoC3S3': 11.67, 'rot1': 3, 'rot0': 3, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.37, 'datetime': '2018-10-12 14:11:02.121505', 'mgs': 0, 'depth': 2.911, 'time': 1.94, 'pitch': -1.58, 'roll': -14.1}
{'lipoC2': 7.77, 'temp': 23.44, 'lipoC3S3': 11.64, 'rot1': 4, 'rot0': 4, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.5, 'datetime': '2018-10-12 14:11:02.218078', 'mgs': 0, 'depth': 2.454, 'time': 2.04, 'pitch': -1.19, 'roll': -12.01}
{'lipoC2': 7.77, 'temp': 23.44, 'lipoC3S3': 11.71, 'rot1': 5, 'rot0': 5, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.57, 'datetime': '2018-10-12 14:11:02.314747', 'mgs': 0, 'depth': 2.072, 'time': 2.14, 'pitch': -0.83, 'roll': -9.96}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.59, 'rot1': 7, 'rot0': 6, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.61, 'datetime': '2018-10-12 14:11:02.411522', 'mgs': 0, 'depth': 2.072, 'time': 2.23, 'pitch': -0.57, 'roll': -8.13}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.67, 'rot1': 8, 'rot0': 7, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.64, 'datetime': '2018-10-12 14:11:02.508100', 'mgs': 0, 'depth': 2.148, 'time': 2.33, 'pitch': -0.35, 'roll': -6.13}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.67, 'rot1': 9, 'rot0': 8, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.65, 'datetime': '2018-10-12 14:11:02.604799', 'mgs': 0, 'depth': 2.225, 'time': 2.42, 'pitch': -0.16, 'roll': -4.21}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.67, 'rot1': 10, 'rot0': 10, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.66, 'datetime': '2018-10-12 14:11:02.701924', 'mgs': 0, 'depth': 1.385, 'time': 2.52, 'pitch': -0.04, 'roll': -2.57}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.67, 'rot1': 11, 'rot0': 11, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.7, 'datetime': '2018-10-12 14:11:02.798822', 'mgs': 0, 'depth': 2.225, 'time': 2.62, 'pitch': 0.05, 'roll': -0.8}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.58, 'rot1': 12, 'rot0': 12, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.69, 'datetime': '2018-10-12 14:11:02.895993', 'mgs': 0, 'depth': 2.225, 'time': 2.72, 'pitch': 0.05, 'roll': 0.81}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.67, 'rot1': 13, 'rot0': 13, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.7, 'datetime': '2018-10-12 14:11:02.994245', 'mgs': 0, 'depth': 2.072, 'time': 2.81, 'pitch': -0.03, 'roll': 2.07}
{'lipoC2': 7.77, 'temp': 23.44, 'lipoC3S3': 11.65, 'rot1': 14, 'rot0': 14, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.71, 'datetime': '2018-10-12 14:11:03.092451', 'mgs': 0, 'depth': 2.301, 'time': 2.91, 'pitch': -0.22, 'roll': 3.2}
{'lipoC2': 7.75, 'temp': 23.44, 'lipoC3S3': 11.65, 'rot1': 15, 'rot0': 15, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.72, 'datetime': '2018-10-12 14:11:03.189520', 'mgs': 0, 'depth': 2.835, 'time': 3.01, 'pitch': -0.49, 'roll': 4.09}
{'lipoC2': 7.76, 'temp': 23.44, 'lipoC3S3': 11.67, 'rot1': 16, 'rot0': 16, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.81, 'datetime': '2018-10-12 14:11:03.286477', 'mgs': 0, 'depth': 2.225, 'time': 3.11, 'pitch': -0.78, 'roll': 4.65}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.52, 'rot1': 17, 'rot0': 17, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.94, 'datetime': '2018-10-12 14:11:03.384818', 'mgs': 0, 'depth': 2.377, 'time': 3.21, 'pitch': -1.03, 'roll': 4.87}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.65, 'rot1': 18, 'rot0': 19, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.03, 'datetime': '2018-10-12 14:11:03.483133', 'mgs': 0, 'depth': 2.301, 'time': 3.3, 'pitch': -1.31, 'roll': 4.77}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.68, 'rot1': 19, 'rot0': 19, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.09, 'datetime': '2018-10-12 14:11:03.580044', 'mgs': 0, 'depth': 2.377, 'time': 3.4, 'pitch': -1.56, 'roll': 4.34}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.61, 'rot1': 20, 'rot0': 20, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.89, 'datetime': '2018-10-12 14:11:03.677156', 'mgs': 0, 'depth': 2.377, 'time': 3.5, 'pitch': -1.77, 'roll': 3.59}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.68, 'rot1': 21, 'rot0': 21, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.46, 'datetime': '2018-10-12 14:11:03.775463', 'mgs': 0, 'depth': 2.301, 'time': 3.6, 'pitch': -1.85, 'roll': 2.75}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.64, 'rot1': 23, 'rot0': 22, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.24, 'datetime': '2018-10-12 14:11:03.869593', 'mgs': 0, 'depth': 2.225, 'time': 3.69, 'pitch': -1.85, 'roll': 1.74}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.51, 'rot1': 24, 'rot0': 23, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.84, 'datetime': '2018-10-12 14:11:03.969485', 'mgs': 0, 'depth': 2.301, 'time': 3.79, 'pitch': -1.8, 'roll': 0.93}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.65, 'rot1': 25, 'rot0': 24, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.22, 'datetime': '2018-10-12 14:11:04.066698', 'mgs': 0, 'depth': 1.92, 'time': 3.89, 'pitch': -1.74, 'roll': 0.46}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.68, 'rot1': 26, 'rot0': 25, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.52, 'datetime': '2018-10-12 14:11:04.163754', 'mgs': 0, 'depth': 2.301, 'time': 3.99, 'pitch': -1.74, 'roll': 0.14}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.61, 'rot1': 27, 'rot0': 26, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.59, 'datetime': '2018-10-12 14:11:04.260788', 'mgs': 0, 'depth': 2.301, 'time': 4.08, 'pitch': -1.74, 'roll': -0.21}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.67, 'rot1': 27, 'rot0': 27, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.35, 'datetime': '2018-10-12 14:11:04.357975', 'mgs': 0, 'depth': 2.835, 'time': 4.18, 'pitch': -1.74, 'roll': -0.74}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.68, 'rot1': 28, 'rot0': 28, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.94, 'datetime': '2018-10-12 14:11:04.455159', 'mgs': 0, 'depth': 2.377, 'time': 4.28, 'pitch': -1.75, 'roll': -1.31}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.68, 'rot1': 29, 'rot0': 29, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.28, 'datetime': '2018-10-12 14:11:04.552106', 'mgs': 0, 'depth': 2.301, 'time': 4.37, 'pitch': -1.8, 'roll': -1.94}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.63, 'rot1': 30, 'rot0': 30, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.58, 'datetime': '2018-10-12 14:11:04.648987', 'mgs': 0, 'depth': 2.301, 'time': 4.47, 'pitch': -1.94, 'roll': -2.46}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.65, 'rot1': 31, 'rot0': 32, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.49, 'datetime': '2018-10-12 14:11:04.747295', 'mgs': 0, 'depth': 3.369, 'time': 4.57, 'pitch': -2.12, 'roll': -2.79}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.52, 'rot1': 32, 'rot0': 33, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.39, 'datetime': '2018-10-12 14:11:04.845595', 'mgs': 0, 'depth': 2.377, 'time': 4.67, 'pitch': -2.3, 'roll': -2.89}
{'lipoC2': 7.77, 'temp': 23.5, 'lipoC3S3': 11.64, 'rot1': 33, 'rot0': 34, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -3.1, 'datetime': '2018-10-12 14:11:04.942712', 'mgs': 0, 'depth': 2.911, 'time': 4.76, 'pitch': -2.46, 'roll': -2.79}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.67, 'rot1': 34, 'rot0': 35, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -3.61, 'datetime': '2018-10-12 14:11:05.039704', 'mgs': 0, 'depth': 2.454, 'time': 4.86, 'pitch': -2.57, 'roll': -2.59}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.65, 'rot1': 35, 'rot0': 35, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -3.78, 'datetime': '2018-10-12 14:11:05.138205', 'mgs': 0, 'depth': 2.454, 'time': 4.96, 'pitch': -2.58, 'roll': -2.48}
{'lipoC2': 7.77, 'temp': 23.5, 'lipoC3S3': 11.68, 'rot1': 36, 'rot0': 36, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -3.68, 'datetime': '2018-10-12 14:11:05.236476', 'mgs': 0, 'depth': 2.53, 'time': 5.06, 'pitch': -2.57, 'roll': -2.41}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.58, 'rot1': 37, 'rot0': 37, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -3.3, 'datetime': '2018-10-12 14:11:05.333445', 'mgs': 0, 'depth': 2.606, 'time': 5.16, 'pitch': -2.47, 'roll': -2.33}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.67, 'rot1': 38, 'rot0': 38, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.7, 'datetime': '2018-10-12 14:11:05.430479', 'mgs': 0, 'depth': 2.835, 'time': 5.25, 'pitch': -2.33, 'roll': -2.27}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.65, 'rot1': 39, 'rot0': 39, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.99, 'datetime': '2018-10-12 14:11:05.528869', 'mgs': 0, 'depth': 2.53, 'time': 5.35, 'pitch': -2.14, 'roll': -2.24}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.55, 'rot1': 41, 'rot0': 39, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.08, 'datetime': '2018-10-12 14:11:05.625899', 'mgs': 0, 'depth': 2.606, 'time': 5.45, 'pitch': -1.89, 'roll': -2.11}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.64, 'rot1': 42, 'rot0': 40, 'rot3': 0, 'rot2': 1, 'state': 'normal', 'yaw': -0.06, 'datetime': '2018-10-12 14:11:05.722777', 'mgs': 0, 'depth': 3.064, 'time': 5.55, 'pitch': -1.58, 'roll': -1.77}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.64, 'rot1': 43, 'rot0': 41, 'rot3': 1, 'rot2': 1, 'state': 'normal', 'yaw': 0.92, 'datetime': '2018-10-12 14:11:05.820019', 'mgs': 0, 'depth': 2.53, 'time': 5.64, 'pitch': -1.3, 'roll': -1.29}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.58, 'rot1': 44, 'rot0': 42, 'rot3': 1, 'rot2': 2, 'state': 'normal', 'yaw': 2.03, 'datetime': '2018-10-12 14:11:05.917246', 'mgs': 0, 'depth': 2.606, 'time': 5.74, 'pitch': -1.06, 'roll': -0.61}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.71, 'rot1': 45, 'rot0': 42, 'rot3': 2, 'rot2': 2, 'state': 'normal', 'yaw': 2.95, 'datetime': '2018-10-12 14:11:06.009624', 'mgs': 0, 'depth': 2.682, 'time': 5.84, 'pitch': -0.94, 'roll': 0.14}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.71, 'rot1': 45, 'rot0': 42, 'rot3': 2, 'rot2': 2, 'state': 'normal', 'yaw': 3.59, 'datetime': '2018-10-12 14:11:06.106641', 'mgs': 0, 'depth': 2.606, 'time': 5.94, 'pitch': -0.91, 'roll': 0.23}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.6, 'rot1': 45, 'rot0': 42, 'rot3': 3, 'rot2': 2, 'state': 'normal', 'yaw': 4.17, 'datetime': '2018-10-12 14:11:06.207109', 'mgs': 0, 'depth': 2.988, 'time': 6.03, 'pitch': -0.91, 'roll': -0.39}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.51, 'rot1': 45, 'rot0': 43, 'rot3': 3, 'rot2': 3, 'state': 'normal', 'yaw': 4.65, 'datetime': '2018-10-12 14:11:06.305168', 'mgs': 0, 'depth': 2.835, 'time': 6.13, 'pitch': -0.76, 'roll': -1.64}
{'lipoC2': 7.76, 'temp': 23.5, 'lipoC3S3': 11.4, 'rot1': 46, 'rot0': 45, 'rot3': 3, 'rot2': 3, 'state': 'normal', 'yaw': 4.62, 'datetime': '2018-10-12 14:11:06.402178', 'mgs': 0, 'depth': 2.682, 'time': 6.23, 'pitch': -0.5, 'roll': -2.43}
