{'interval':0.1}
{'dc_yr': 0, 'dc_xl': 0, 'dc_yl': 0, 'dc_xr': 0, 'time': 1542091443.22228}
{'dc_yr': 0, 'dc_xl': 0, 'dc_yl': 0, 'dc_xr': 0, 'time': 1542091443.226104}
{'dc_yr': -5, 'dc_xl': 0, 'dc_yl': 0, 'dc_xr': 0, 'time': 1542091443.22969}
{'dc_yr': -5, 'dc_xl': 0, 'dc_yl': 5, 'dc_xr': 0, 'time': 1542091443.233229}
{'dc_yr': -5, 'dc_xl': 0, 'dc_yl': 5, 'dc_xr': 0, 'time': 1542091443.38816}
{'dc_yr': -5, 'dc_xl': 0, 'dc_yl': 5, 'dc_xr': 0, 'time': 1542091443.391965}
{'dc_yr': -5, 'dc_xl': 0, 'dc_yl': 5, 'dc_xr': 0, 'time': 1542091443.395498}
{'dc_yr': -5, 'dc_xl': 0, 'dc_yl': 5, 'dc_xr': 0, 'time': 1542091443.399007}
{'dc_yr': -5, 'dc_xl': 0, 'dc_yl': 5, 'dc_xr': 0, 'time': 1542091443.55322}
{'dc_yr': -5, 'dc_xl': 0, 'dc_yl': 5, 'dc_xr': 0, 'time': 1542091443.557069}
{'dc_yr': 0, 'dc_xl': 0, 'dc_yl': 5, 'dc_xr': 0, 'time': 1542091443.560638}
{'dc_yr': 0, 'dc_xl': 0, 'dc_yl': 0, 'dc_xr': 0, 'time': 1542091443.564176}
{'dc_yr': 0, 'dc_xl': 0, 'dc_yl': 0, 'dc_xr': 0, 'time': 1542091443.718666}
{'dc_yr': 0, 'dc_xl': 0, 'dc_yl': 0, 'dc_xr': 0, 'time': 1542091443.722419}
{'dc_yr': 0, 'dc_xl': 0, 'dc_yl': 0, 'dc_xr': 0, 'time': 1542091443.725977}
{'dc_yr': 0, 'dc_xl': 0, 'dc_yl': 0, 'dc_xr': 0, 'time': 1542091443.72947}
{'dc_yr': 0, 'dc_xl': 0, 'dc_yl': 0, 'dc_xr': 0, 'time': 1542091443.88462}
{'dc_yr': 0, 'dc_xl': 0, 'dc_yl': 0, 'dc_xr': 0, 'time': 1542091443.888348}
{'dc_yr': -5, 'dc_xl': 0, 'dc_yl': 0, 'dc_xr': 0, 'time': 1542091443.891874}
{'dc_yr': -5, 'dc_xl': 0, 'dc_yl': 5, 'dc_xr': 0, 'time': 1542091443.895394}
