{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.25, 'datetime': '2018-10-12 14:13:37.799951', 'mgs': 0, 'depth': 2.072, 'time': 1.36, 'pitch': -2.13, 'roll': -18.6}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.21, 'datetime': '2018-10-12 14:13:41.462903', 'mgs': 0, 'depth': 2.072, 'time': 5.65, 'pitch': -2.5, 'roll': -18.58}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.07, 'datetime': '2018-10-12 14:13:41.559886', 'mgs': 0, 'depth': 2.148, 'time': 5.75, 'pitch': -2.17, 'roll': -18.72}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.91, 'datetime': '2018-10-12 14:13:41.657028', 'mgs': 0, 'depth': 2.072, 'time': 5.85, 'pitch': -1.75, 'roll': -18.81}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.69, 'datetime': '2018-10-12 14:13:41.755276', 'mgs': 0, 'depth': 2.072, 'time': 5.95, 'pitch': -1.41, 'roll': -18.81}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.45, 'datetime': '2018-10-12 14:13:41.853330', 'mgs': 0, 'depth': 2.148, 'time': 6.04, 'pitch': -1.09, 'roll': -18.8}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.29, 'datetime': '2018-10-12 14:13:41.950360', 'mgs': 0, 'depth': 2.072, 'time': 6.14, 'pitch': -0.79, 'roll': -18.83}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.22, 'datetime': '2018-10-12 14:13:42.047620', 'mgs': 0, 'depth': 2.072, 'time': 6.24, 'pitch': -0.58, 'roll': -18.99}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.2, 'datetime': '2018-10-12 14:13:42.144542', 'mgs': 0, 'depth': 2.072, 'time': 6.33, 'pitch': -0.53, 'roll': -19.25}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.2, 'datetime': '2018-10-12 14:13:42.241500', 'mgs': 0, 'depth': 2.072, 'time': 6.43, 'pitch': -0.53, 'roll': -19.58}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.27, 'datetime': '2018-10-12 14:13:42.338437', 'mgs': 0, 'depth': 2.148, 'time': 6.53, 'pitch': -0.51, 'roll': -19.8}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.41, 'datetime': '2018-10-12 14:13:42.435443', 'mgs': 0, 'depth': 2.072, 'time': 6.63, 'pitch': -0.49, 'roll': -19.93}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.65, 'datetime': '2018-10-12 14:13:42.532519', 'mgs': 0, 'depth': 2.072, 'time': 6.72, 'pitch': -0.55, 'roll': -19.94}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.95, 'datetime': '2018-10-12 14:13:42.629555', 'mgs': 0, 'depth': 2.072, 'time': 6.82, 'pitch': -0.75, 'roll': -19.88}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.28, 'datetime': '2018-10-12 14:13:42.727844', 'mgs': 0, 'depth': 2.148, 'time': 6.92, 'pitch': -1.01, 'roll': -19.86}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.72, 'datetime': '2018-10-12 14:13:42.826095', 'mgs': 0, 'depth': 2.148, 'time': 7.02, 'pitch': -1.33, 'roll': -19.92}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.16, 'datetime': '2018-10-12 14:13:42.923659', 'mgs': 0, 'depth': 2.072, 'time': 7.11, 'pitch': -1.7, 'roll': -20.1}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.54, 'datetime': '2018-10-12 14:13:43.020828', 'mgs': 0, 'depth': 2.148, 'time': 7.21, 'pitch': -2.08, 'roll': -20.38}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.83, 'datetime': '2018-10-12 14:13:43.118601', 'mgs': 0, 'depth': 2.225, 'time': 7.31, 'pitch': -2.38, 'roll': -20.63}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.1, 'datetime': '2018-10-12 14:13:43.214482', 'mgs': 0, 'depth': 2.148, 'time': 7.41, 'pitch': -2.61, 'roll': -20.68}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.25, 'datetime': '2018-10-12 14:13:43.315151', 'mgs': 0, 'depth': 2.148, 'time': 7.51, 'pitch': -2.76, 'roll': -20.69}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.26, 'datetime': '2018-10-12 14:13:43.412191', 'mgs': 0, 'depth': 2.225, 'time': 7.6, 'pitch': -2.8, 'roll': -20.75}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.24, 'datetime': '2018-10-12 14:13:43.509723', 'mgs': 0, 'depth': 2.225, 'time': 7.7, 'pitch': -2.75, 'roll': -20.75}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.19, 'datetime': '2018-10-12 14:13:43.608005', 'mgs': 0, 'depth': 2.148, 'time': 7.8, 'pitch': -2.62, 'roll': -20.85}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.06, 'datetime': '2018-10-12 14:13:43.705101', 'mgs': 0, 'depth': 2.225, 'time': 7.9, 'pitch': -2.46, 'roll': -21.0}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.89, 'datetime': '2018-10-12 14:13:43.801958', 'mgs': 0, 'depth': 2.148, 'time': 7.99, 'pitch': -2.27, 'roll': -21.1}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.78, 'datetime': '2018-10-12 14:13:43.899228', 'mgs': 0, 'depth': 2.225, 'time': 8.09, 'pitch': -2.04, 'roll': -21.17}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.64, 'datetime': '2018-10-12 14:13:43.996182', 'mgs': 0, 'depth': 2.225, 'time': 8.19, 'pitch': -1.83, 'roll': -21.18}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.5, 'datetime': '2018-10-12 14:13:44.093247', 'mgs': 0, 'depth': 2.225, 'time': 8.28, 'pitch': -1.73, 'roll': -21.15}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.46, 'datetime': '2018-10-12 14:13:44.190847', 'mgs': 0, 'depth': 2.225, 'time': 8.38, 'pitch': -1.72, 'roll': -21.07}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.46, 'datetime': '2018-10-12 14:13:44.286610', 'mgs': 0, 'depth': 2.225, 'time': 8.48, 'pitch': -1.71, 'roll': -21.03}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.46, 'datetime': '2018-10-12 14:13:44.384913', 'mgs': 0, 'depth': 2.148, 'time': 8.58, 'pitch': -1.71, 'roll': -21.03}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.46, 'datetime': '2018-10-12 14:13:44.481992', 'mgs': 0, 'depth': 2.148, 'time': 8.67, 'pitch': -1.72, 'roll': -21.03}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.49, 'datetime': '2018-10-12 14:13:44.580185', 'mgs': 0, 'depth': 2.148, 'time': 8.77, 'pitch': -1.71, 'roll': -21.06}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.58, 'datetime': '2018-10-12 14:13:44.678650', 'mgs': 0, 'depth': 2.225, 'time': 8.87, 'pitch': -1.7, 'roll': -21.07}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.7, 'datetime': '2018-10-12 14:13:44.775722', 'mgs': 0, 'depth': 2.225, 'time': 8.97, 'pitch': -1.79, 'roll': -21.07}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.86, 'datetime': '2018-10-12 14:13:44.872671', 'mgs': 0, 'depth': 2.225, 'time': 9.06, 'pitch': -1.96, 'roll': -21.08}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.06, 'datetime': '2018-10-12 14:13:44.971242', 'mgs': 0, 'depth': 2.148, 'time': 9.16, 'pitch': -2.14, 'roll': -21.09}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.28, 'datetime': '2018-10-12 14:13:45.069406', 'mgs': 0, 'depth': 2.148, 'time': 9.26, 'pitch': -2.33, 'roll': -21.03}
