{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-12 14:15:05.911382', 'mgs': 0, 'depth': 1.614, 'time': 1.26, 'pitch': -4.73, 'roll': -37.7}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.01, 'datetime': '2018-10-12 14:15:06.502847', 'mgs': 0, 'depth': 1.691, 'time': 2.33, 'pitch': -5.48, 'roll': -34.61}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.23, 'datetime': '2018-10-12 14:15:06.600836', 'mgs': 0, 'depth': 1.691, 'time': 2.43, 'pitch': -5.45, 'roll': -34.1}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.36, 'datetime': '2018-10-12 14:15:06.697835', 'mgs': 0, 'depth': 1.767, 'time': 2.53, 'pitch': -5.32, 'roll': -33.31}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.4, 'datetime': '2018-10-12 14:15:06.800291', 'mgs': 0, 'depth': 1.767, 'time': 2.63, 'pitch': -5.04, 'roll': -32.04}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.3, 'datetime': '2018-10-12 14:15:06.897191', 'mgs': 0, 'depth': 1.843, 'time': 2.72, 'pitch': -4.63, 'roll': -30.69}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.09, 'datetime': '2018-10-12 14:15:06.994281', 'mgs': 0, 'depth': 1.843, 'time': 2.82, 'pitch': -4.08, 'roll': -29.18}
{'lipoC2': 7.73, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.75, 'datetime': '2018-10-12 14:15:07.091498', 'mgs': 0, 'depth': 1.843, 'time': 2.92, 'pitch': -3.53, 'roll': -27.84}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.38, 'datetime': '2018-10-12 14:15:07.188495', 'mgs': 0, 'depth': 1.843, 'time': 3.01, 'pitch': -3.19, 'roll': -26.84}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.95, 'datetime': '2018-10-12 14:15:07.285442', 'mgs': 0, 'depth': 1.92, 'time': 3.11, 'pitch': -3.1, 'roll': -25.9}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.54, 'datetime': '2018-10-12 14:15:07.382483', 'mgs': 0, 'depth': 1.996, 'time': 3.21, 'pitch': -3.28, 'roll': -24.98}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.15, 'datetime': '2018-10-12 14:15:07.480395', 'mgs': 0, 'depth': 1.996, 'time': 3.31, 'pitch': -3.54, 'roll': -23.78}
{'lipoC2': 7.75, 'temp': 23.75, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.27, 'datetime': '2018-10-12 14:15:07.578917', 'mgs': 0, 'depth': 1.996, 'time': 3.4, 'pitch': -3.91, 'roll': -22.62}
{'lipoC2': 7.75, 'temp': 23.75, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.68, 'datetime': '2018-10-12 14:15:07.676530', 'mgs': 0, 'depth': 1.996, 'time': 3.5, 'pitch': -4.26, 'roll': -22.56}
{'lipoC2': 7.75, 'temp': 23.75, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.08, 'datetime': '2018-10-12 14:15:07.773567', 'mgs': 0, 'depth': 1.996, 'time': 3.6, 'pitch': -4.55, 'roll': -23.03}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.43, 'datetime': '2018-10-12 14:15:07.871242', 'mgs': 0, 'depth': 1.996, 'time': 3.7, 'pitch': -4.83, 'roll': -23.13}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.8, 'datetime': '2018-10-12 14:15:07.969404', 'mgs': 0, 'depth': 2.148, 'time': 3.8, 'pitch': -5.14, 'roll': -22.71}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.17, 'datetime': '2018-10-12 14:15:08.067287', 'mgs': 0, 'depth': 2.148, 'time': 3.89, 'pitch': -5.46, 'roll': -22.0}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.54, 'datetime': '2018-10-12 14:15:08.164312', 'mgs': 0, 'depth': 2.148, 'time': 3.99, 'pitch': -5.76, 'roll': -21.26}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.86, 'datetime': '2018-10-12 14:15:08.262052', 'mgs': 0, 'depth': 2.148, 'time': 4.09, 'pitch': -5.98, 'roll': -20.64}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.18, 'datetime': '2018-10-12 14:15:08.359839', 'mgs': 0, 'depth': 2.148, 'time': 4.19, 'pitch': -6.12, 'roll': -19.88}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.45, 'datetime': '2018-10-12 14:15:08.456927', 'mgs': 0, 'depth': 2.225, 'time': 4.28, 'pitch': -6.12, 'roll': -18.95}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.66, 'datetime': '2018-10-12 14:15:08.554041', 'mgs': 0, 'depth': 2.301, 'time': 4.38, 'pitch': -6.02, 'roll': -17.87}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.8, 'datetime': '2018-10-12 14:15:08.651161', 'mgs': 0, 'depth': 2.301, 'time': 4.48, 'pitch': -5.83, 'roll': -16.93}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.92, 'datetime': '2018-10-12 14:15:08.748116', 'mgs': 0, 'depth': 2.377, 'time': 4.58, 'pitch': -5.59, 'roll': -16.1}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.02, 'datetime': '2018-10-12 14:15:08.845205', 'mgs': 0, 'depth': 2.377, 'time': 4.67, 'pitch': -5.34, 'roll': -15.58}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.07, 'datetime': '2018-10-12 14:15:08.942244', 'mgs': 0, 'depth': 2.454, 'time': 4.77, 'pitch': -5.12, 'roll': -15.33}
{'lipoC2': 7.73, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.03, 'datetime': '2018-10-12 14:15:09.039530', 'mgs': 0, 'depth': 2.454, 'time': 4.87, 'pitch': -4.89, 'roll': -15.28}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.95, 'datetime': '2018-10-12 14:15:09.136343', 'mgs': 0, 'depth': 2.454, 'time': 4.96, 'pitch': -4.68, 'roll': -15.49}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.81, 'datetime': '2018-10-12 14:15:09.234190', 'mgs': 1, 'depth': 2.377, 'time': 5.06, 'pitch': -4.54, 'roll': -15.9}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-12 14:15:10.753927', 'mgs': 0, 'depth': 2.682, 'time': 1.26, 'pitch': -5.4, 'roll': -18.07}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.16, 'datetime': '2018-10-12 14:15:10.779677', 'mgs': 0, 'depth': 2.606, 'time': 1.36, 'pitch': -5.67, 'roll': -17.87}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.34, 'datetime': '2018-10-12 14:15:10.796787', 'mgs': 0, 'depth': 2.682, 'time': 1.45, 'pitch': -5.91, 'roll': -17.6}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.65, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.51, 'datetime': '2018-10-12 14:15:10.885312', 'mgs': 0, 'depth': 3.064, 'time': 1.55, 'pitch': -6.08, 'roll': -17.3}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.64, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.72, 'datetime': '2018-10-12 14:15:10.984553', 'mgs': 0, 'depth': 2.682, 'time': 1.65, 'pitch': -6.25, 'roll': -16.91}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.63, 'rot1': 1, 'rot0': 1, 'rot3': 1, 'rot2': 1, 'state': 'normal', 'yaw': -0.95, 'datetime': '2018-10-12 14:15:11.081234', 'mgs': 0, 'depth': 2.759, 'time': 1.75, 'pitch': -6.41, 'roll': -16.2}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.64, 'rot1': 1, 'rot0': 2, 'rot3': 1, 'rot2': 1, 'state': 'normal', 'yaw': -1.15, 'datetime': '2018-10-12 14:15:11.177943', 'mgs': 0, 'depth': 2.911, 'time': 1.84, 'pitch': -6.56, 'roll': -15.17}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.64, 'rot1': 2, 'rot0': 2, 'rot3': 2, 'rot2': 2, 'state': 'normal', 'yaw': -1.3, 'datetime': '2018-10-12 14:15:11.276080', 'mgs': 0, 'depth': 2.759, 'time': 1.94, 'pitch': -6.65, 'roll': -14.11}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.64, 'rot1': 3, 'rot0': 3, 'rot3': 2, 'rot2': 2, 'state': 'normal', 'yaw': -1.28, 'datetime': '2018-10-12 14:15:11.373538', 'mgs': 0, 'depth': 2.759, 'time': 2.04, 'pitch': -6.65, 'roll': -12.95}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.63, 'rot1': 4, 'rot0': 3, 'rot3': 3, 'rot2': 3, 'state': 'normal', 'yaw': -1.07, 'datetime': '2018-10-12 14:15:11.470203', 'mgs': 0, 'depth': 3.064, 'time': 2.13, 'pitch': -6.52, 'roll': -11.8}
{'lipoC2': 7.75, 'temp': 23.88, 'lipoC3S3': 11.63, 'rot1': 5, 'rot0': 4, 'rot3': 3, 'rot2': 3, 'state': 'normal', 'yaw': -0.75, 'datetime': '2018-10-12 14:15:11.567712', 'mgs': 0, 'depth': 3.445, 'time': 2.23, 'pitch': -6.27, 'roll': -10.78}
{'lipoC2': 7.75, 'temp': 23.88, 'lipoC3S3': 11.59, 'rot1': 6, 'rot0': 4, 'rot3': 4, 'rot2': 4, 'state': 'normal', 'yaw': -0.27, 'datetime': '2018-10-12 14:15:11.665095', 'mgs': 0, 'depth': 2.835, 'time': 2.33, 'pitch': -5.94, 'roll': -9.74}
{'lipoC2': 7.75, 'temp': 23.75, 'lipoC3S3': 11.6, 'rot1': 6, 'rot0': 5, 'rot3': 4, 'rot2': 4, 'state': 'normal', 'yaw': 0.37, 'datetime': '2018-10-12 14:15:11.761704', 'mgs': 0, 'depth': 2.759, 'time': 2.43, 'pitch': -5.58, 'roll': -8.95}
{'lipoC2': 7.73, 'temp': 23.75, 'lipoC3S3': 11.52, 'rot1': 7, 'rot0': 6, 'rot3': 4, 'rot2': 5, 'state': 'normal', 'yaw': 1.05, 'datetime': '2018-10-12 14:15:11.858530', 'mgs': 0, 'depth': 2.682, 'time': 2.52, 'pitch': -5.28, 'roll': -8.5}
{'lipoC2': 7.75, 'temp': 23.75, 'lipoC3S3': 11.6, 'rot1': 8, 'rot0': 6, 'rot3': 5, 'rot2': 5, 'state': 'normal', 'yaw': 1.76, 'datetime': '2018-10-12 14:15:11.955310', 'mgs': 0, 'depth': 2.682, 'time': 2.62, 'pitch': -5.02, 'roll': -8.22}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.63, 'rot1': 9, 'rot0': 7, 'rot3': 5, 'rot2': 6, 'state': 'normal', 'yaw': 2.39, 'datetime': '2018-10-12 14:15:12.052194', 'mgs': 0, 'depth': 2.682, 'time': 2.72, 'pitch': -4.8, 'roll': -8.11}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.58, 'rot1': 9, 'rot0': 8, 'rot3': 6, 'rot2': 6, 'state': 'normal', 'yaw': 2.88, 'datetime': '2018-10-12 14:15:12.148982', 'mgs': 0, 'depth': 2.606, 'time': 2.81, 'pitch': -4.59, 'roll': -8.13}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.59, 'rot1': 10, 'rot0': 9, 'rot3': 6, 'rot2': 7, 'state': 'normal', 'yaw': 3.25, 'datetime': '2018-10-12 14:15:12.245848', 'mgs': 0, 'depth': 2.606, 'time': 2.91, 'pitch': -4.38, 'roll': -8.31}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.55, 'rot1': 10, 'rot0': 10, 'rot3': 7, 'rot2': 7, 'state': 'normal', 'yaw': 3.41, 'datetime': '2018-10-12 14:15:12.342857', 'mgs': 0, 'depth': 2.53, 'time': 3.01, 'pitch': -4.34, 'roll': -8.61}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.63, 'rot1': 11, 'rot0': 10, 'rot3': 7, 'rot2': 8, 'state': 'normal', 'yaw': 3.35, 'datetime': '2018-10-12 14:15:12.440463', 'mgs': 0, 'depth': 2.454, 'time': 3.11, 'pitch': -4.68, 'roll': -8.99}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.63, 'rot1': 12, 'rot0': 11, 'rot3': 8, 'rot2': 8, 'state': 'normal', 'yaw': 3.13, 'datetime': '2018-10-12 14:15:12.538816', 'mgs': 0, 'depth': 2.454, 'time': 3.2, 'pitch': -5.05, 'roll': -9.37}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.65, 'rot1': 12, 'rot0': 12, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': 2.74, 'datetime': '2018-10-12 14:15:12.637268', 'mgs': 0, 'depth': 2.377, 'time': 3.3, 'pitch': -5.29, 'roll': -9.81}
{'lipoC2': 7.73, 'temp': 23.69, 'lipoC3S3': 11.65, 'rot1': 13, 'rot0': 13, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': 2.23, 'datetime': '2018-10-12 14:15:12.734211', 'mgs': 0, 'depth': 2.835, 'time': 3.4, 'pitch': -5.45, 'roll': -10.33}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.67, 'rot1': 13, 'rot0': 14, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': 1.59, 'datetime': '2018-10-12 14:15:12.831278', 'mgs': 0, 'depth': 2.301, 'time': 3.5, 'pitch': -5.57, 'roll': -10.89}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.65, 'rot1': 14, 'rot0': 15, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': 0.91, 'datetime': '2018-10-12 14:15:12.929620', 'mgs': 0, 'depth': 2.225, 'time': 3.6, 'pitch': -5.7, 'roll': -11.42}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.59, 'rot1': 14, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-12 14:15:13.027951', 'mgs': 0, 'depth': 2.225, 'time': 3.69, 'pitch': -5.88, 'roll': -11.97}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.65, 'rot1': 15, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -0.76, 'datetime': '2018-10-12 14:15:13.124932', 'mgs': 0, 'depth': 2.377, 'time': 3.79, 'pitch': -6.05, 'roll': -12.43}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.65, 'rot1': 16, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.34, 'datetime': '2018-10-12 14:15:13.222083', 'mgs': 0, 'depth': 2.225, 'time': 3.89, 'pitch': -6.15, 'roll': -12.84}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 17, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.51, 'datetime': '2018-10-12 14:15:13.320357', 'mgs': 0, 'depth': 2.377, 'time': 3.99, 'pitch': -6.03, 'roll': -13.3}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 17, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.49, 'datetime': '2018-10-12 14:15:13.417317', 'mgs': 0, 'depth': 2.225, 'time': 4.08, 'pitch': -5.71, 'roll': -13.99}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.68, 'rot1': 17, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.51, 'datetime': '2018-10-12 14:15:13.514434', 'mgs': 0, 'depth': 2.148, 'time': 4.18, 'pitch': -5.32, 'roll': -14.95}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.68, 'rot1': 17, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.53, 'datetime': '2018-10-12 14:15:13.611921', 'mgs': 0, 'depth': 2.148, 'time': 4.28, 'pitch': -4.98, 'roll': -15.89}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 17, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.55, 'datetime': '2018-10-12 14:15:13.708659', 'mgs': 0, 'depth': 2.148, 'time': 4.38, 'pitch': -4.7, 'roll': -16.83}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 17, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.6, 'datetime': '2018-10-12 14:15:13.805692', 'mgs': 0, 'depth': 2.148, 'time': 4.47, 'pitch': -4.53, 'roll': -17.58}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 17, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.63, 'datetime': '2018-10-12 14:15:13.902915', 'mgs': 0, 'depth': 2.148, 'time': 4.57, 'pitch': -4.43, 'roll': -18.05}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 17, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.66, 'datetime': '2018-10-12 14:15:13.999972', 'mgs': 0, 'depth': 2.148, 'time': 4.67, 'pitch': -4.33, 'roll': -18.36}
{'lipoC2': 7.73, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 17, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.67, 'datetime': '2018-10-12 14:15:14.096973', 'mgs': 0, 'depth': 2.225, 'time': 4.76, 'pitch': -4.33, 'roll': -18.53}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 17, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.65, 'datetime': '2018-10-12 14:15:14.193970', 'mgs': 0, 'depth': 2.301, 'time': 4.86, 'pitch': -4.39, 'roll': -18.62}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 17, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.66, 'datetime': '2018-10-12 14:15:14.292396', 'mgs': 0, 'depth': 2.225, 'time': 4.96, 'pitch': -4.55, 'roll': -18.66}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 17, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.68, 'datetime': '2018-10-12 14:15:14.390778', 'mgs': 0, 'depth': 2.225, 'time': 5.06, 'pitch': -4.77, 'roll': -18.66}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 17, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.71, 'datetime': '2018-10-12 14:15:14.487690', 'mgs': 0, 'depth': 2.301, 'time': 5.16, 'pitch': -4.95, 'roll': -18.65}
{'lipoC2': 7.75, 'temp': 23.69, 'lipoC3S3': 11.68, 'rot1': 17, 'rot0': 16, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -1.73, 'datetime': '2018-10-12 14:15:14.584684', 'mgs': 0, 'depth': 2.377, 'time': 5.25, 'pitch': -5.1, 'roll': -18.52}
